"x","y","z","color"
65.524,193.805,112.607,5
112.768,501.388,-22.359,1
42.631,299.175,63.746,3
128.432,385.44,112.851,2
51.206,528.798,-78.019,1
27.711,458.968,85.897,6
68.293,188.977,49.224,5
27.128,314.626,75.895,3
124.351,343.392,79.635,4
84.42,527.098,56.847,6
18.728,395.015,110.045,3
67.364,363.953,123.578,2
111.137,324.153,102.086,2
137.052,329.338,78.334,4
78.507,342.768,141.07,2
51.578,333.869,109.662,2
58.485,234.703,164.003,5
77.339,357.167,110.227,2
69.694,424.45,121.135,7
42.212,508.396,-24.742,6
81.1,195.443,64.916,5
123.702,291.947,-54.532,8
110.557,277.42,-113.549,0
76.121,297.944,93.259,2
75.382,345.626,131.223,2
121.451,490.029,67.77,6
14.647,432.953,84.718,7
124.807,303.454,-64.482,8
45.93,533.865,-74.34,1
132.99,452.253,89.177,7
94.022,298.32,95.882,2
78.305,497.681,79.296,6
112.441,489.763,49.13,6
102.669,450.591,114.478,7
35.788,308.019,-41.738,0
47.671,307.565,-44.116,0
65.777,425.245,125.799,7
74.066,546.722,27.227,6
31.442,515.439,-16.591,6
29.884,312.334,-46.44,0
77.059,246.438,113.676,5
41.607,372.615,124.102,3
28.48,520.674,-63.464,1
57.859,399.354,129.543,7
55.215,240.777,118.335,5
94.138,336.436,-0.907,8
81.485,281.56,98.094,5
52.586,305.529,102.429,2
133.238,307.278,93.534,4
95.498,343.868,120.98,2
89.601,300.43,88.016,2
139.549,374.37,44.146,4
19.356,447.36,87.555,7
131.966,362.897,84.375,4
96.836,310.693,8.742,8
92.218,230.473,85.872,5
41.233,297.817,85.873,3
86.002,543.714,34.884,6
82.946,280.15,97.364,5
100.83,275.555,-92.645,0
104.638,280.759,-104.557,0
68.899,314.877,6.328,8
60.166,435.669,125.413,7
69.444,467.198,104.731,7
74.494,245.147,144.653,5
87.895,243.931,115.404,5
96.3,223.898,118.769,5
61.199,499.249,39.847,6
82.542,246.706,134.306,5
32.869,393.559,122.213,7
80.215,284.699,95.675,5
72.299,492.717,32.188,6
117.431,313.019,78.944,4
57.793,328.408,1.229,3
76.89,405.743,134.794,2
105.627,280.849,-76.959,0
37.468,312.777,88.023,3
44.879,174.073,41.477,5
65.24,410.494,125.775,7
122.401,415.413,122.305,7
74.994,438.531,125.629,7
20.141,361.797,36.028,3
72.289,508.814,76.881,6
120.587,336.027,28.281,4
69.851,306.148,98.91,2
